2023-11-23 10:23:57.233324
1
GyroY,0.298
GyroZ,0.157

460
AccelX,0.014
AccelY,0.000
AccelZ,1.018
GyroX,-0.210
GyroY,0.298
GyroZ,0.052

461
AccelX,0.013
AccelY,0.001
AccelZ,1.019
GyroX,-0.228
GyroY,0.210
GyroZ,0.140

462
AccelX,0.012
AccelY,-0.004
AccelZ,1.019
GyroX,-0.245
GyroY,0.192
GyroZ,0.123

463
AccelX,0.012
AccelY,-0.001
AccelZ,1.019
GyroX,-0.140
GyroY,0.210
GyroZ,0.018

464
AccelX,0.012
AccelY,-0.004
AccelZ,1.017
GyroX,-0.280
GyroY,0.175
GyroZ,0.140

465
AccelX,0.013
AccelY,-0.001
AccelZ,1.021
GyroX,-0.157
GyroY,0.157
GyroZ,0.140

466
AccelX,0.013
AccelY,-0.002
AccelZ,1.019
GyroX,-0.280
GyroY,0.210
GyroZ,0.018

467
AccelX,0.014
AccelY,-0.003
AccelZ,1.020
GyroX,-0.333
GyroY,0.262
GyroZ,0.035

468
AccelX,0.010
AccelY,-0.000
AccelZ,1.017
GyroX,-0.280
GyroY,0.245
GyroZ,0.018

469
AccelX,0.013
AccelY,0.000
AccelZ,1.018
GyroX,-0.385
GyroY,0.192
GyroZ,0.087

470
AccelX,0.011
AccelY,-0.004
AccelZ,1.020
GyroX,-0.350
GyroY,0.210
GyroZ,0.052

471
AccelX,0.013
AccelY,-0.002
AccelZ,1.019
GyroX,-0.210
GyroY,0.210
GyroZ,-0.035

472
AccelX,0.011
AccelY,-0.001
AccelZ,1.018
GyroX,-0.262
GyroY,0.262
GyroZ,0.070

473
AccelX,0.014
AccelY,-0.003
AccelZ,1.019
GyroX,-0.228
GyroY,0.070
GyroZ,0.140

474
AccelX,0.012
AccelY,-0.002
AccelZ,1.017
GyroX,-0.228
GyroY,0.192
GyroZ,0.000

475
AccelX,0.013
AccelY,-0.002
AccelZ,1.019
GyroX,-0.262
GyroY,0.245
GyroZ,0.105

476
AccelX,0.012
AccelY,-0.001
AccelZ,1.020
GyroX,-0.157
GyroY,0.228
GyroZ,0.245

477
AccelX,0.011
AccelY,0.000
AccelZ,1.020
GyroX,-0.228
GyroY,0.210
GyroZ,0.087

478
AccelX,0.011
AccelY,-0.002
AccelZ,1.020
GyroX,-0.262
GyroY,0.262
GyroZ,0.157

479
AccelX,0.012
AccelY,0.000
AccelZ,1.019
GyroX,-0.228
GyroY,0.245
GyroZ,0.140

480
AccelX,0.013
AccelY,0.000
AccelZ,1.019
GyroX,-0.245
GyroY,0.245
GyroZ,0.123

481
AccelX,0.014
AccelY,-0.001
AccelZ,1.019
GyroX,-0.192
GyroY,0.210
GyroZ,0.018

482
AccelX,0.010
AccelY,-0.002
AccelZ,1.020
GyroX,-0.245
GyroY,0.175
GyroZ,0.157

483
AccelX,0.013
AccelY,-0.004
AccelZ,1.018
GyroX,-0.298
GyroY,0.210
GyroZ,0.035

484
AccelX,0.011
AccelY,-0.004
AccelZ,1.019
GyroX,-0.262
GyroY,0.262
GyroZ,0.087

485
AccelX,0.014
AccelY,0.000
AccelZ,1.018
GyroX,-0.315
GyroY,0.210
GyroZ,0.123

486
AccelX,0.013
AccelY,-0.002
AccelZ,1.019
GyroX,-0.315
GyroY,0.228
GyroZ,0.035

487
AccelX,0.013
AccelY,-0.003
AccelZ,1.019
GyroX,-0.262
GyroY,0.175
GyroZ,0.035

488
AccelX,0.013
AccelY,-0.003
AccelZ,1.019
GyroX,-0.315
GyroY,0.210
GyroZ,0.105

489
AccelX,0.015
AccelY,-0.003
AccelZ,1.020
GyroX,-0.315
GyroY,0.262
GyroZ,0.052

490
AccelX,0.013
AccelY,-0.001
AccelZ,1.017
GyroX,-0.210
GyroY,0.140
GyroZ,0.052

491
AccelX,0.015
AccelY,-0.002
AccelZ,1.019
GyroX,-0.192
GyroY,0.280
GyroZ,0.087

492
AccelX,0.014
AccelY,-0.003
AccelZ,1.018
GyroX,-0.228
GyroY,0.245
GyroZ,0.140

493
AccelX,0.012
AccelY,-0.000
AccelZ,1.019
GyroX,-0.298
GyroY,0.228
GyroZ,0.105

494
AccelX,0.013
AccelY,-0.002
AccelZ,1.018
GyroX,-0.298
GyroY,0.192
GyroZ,0.123

495
AccelX,0.011
AccelY,-0.002
AccelZ,1.018
GyroX,-0.228
GyroY,0.228
GyroZ,0.087

496
AccelX,0.013
AccelY,-0.001
AccelZ,1.019
GyroX,-0.350
GyroY,0.210
GyroZ,0.123

497
AccelX,0.013
AccelY,-0.002
AccelZ,1.020
GyroX,-0.298
GyroY,0.228
GyroZ,0.087

498
AccelX,0.013
AccelY,-0.001
AccelZ,1.022
GyroX,-0.315
GyroY,0.175
GyroZ,0.140

499
AccelX,0.011
AccelY,-0.001
AccelZ,1.021
GyroX,-0.175
GyroY,0.175
GyroZ,0.105

500
AccelX,0.015
AccelY,-0.002
AccelZ,1.018
GyroX,-0.280
GyroY,0.298
GyroZ,0.140

